gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
177152416,8631295a-f762-11e1-a439-00145eb45e9a,urn:catalog:UCLA:Mammals:889,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Phenacomys longicaudus (True, 1890)",Phenacomys longicaudus longicaudus,,US,BRIDGEPORT,California,PRESENT,NA,c0dc3c80-23f9-11dc-98d1-b8a03c50a862,40.416667,-124,NA,NA,NA,NA,NA,NA,1916-04-19,19,4,1916,9546027,2437931,PRESERVED_SPECIMEN,UCLA,Mammals,889,1525,,NA,CC0_1_0,,"WILDER, H. E.",,Native,2024-01-24T21:30:00Z,,COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1702698821,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:60846?seid=3652870,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,"Camp Adair, 3.75 mi WNW",Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,44.7205267,-123.2796067,1300,NA,NA,NA,NA,NA,1965-07-14,14,7,1965,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:60846,C. Maser 83,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Collector(s): Chris Maser; Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:35Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673584,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34488?seid=3621178,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,above town of Wheeler,Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,45.6889134,-123.8803401,2025,NA,NA,NA,NA,NA,1976-06-02,2,6,1976,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34488,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:50Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673577,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34500?seid=3620904,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,Winchuk River; at Wheeler Creek,Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,42.0358495,-124.1080794,14,NA,NA,NA,NA,NA,1977-05-02,2,5,1977,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34500,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Collector(s): Murray L. Johnson; Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:51Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673560,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34499?seid=3655129,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,McDonald Forest,Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,44.6330273,-123.2937054,6128,NA,NA,NA,NA,NA,1979-08-30,30,8,1979,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34499,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Collector(s): Murray L. Johnson; Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:35Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673552,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34495?seid=3655299,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,"Tillamook, 3 mi SE",Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,45.4254161,-123.8000329,4778,NA,NA,NA,NA,NA,1970-08-26,26,8,1970,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34495,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:51Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673522,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34487?seid=3621177,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,Foley Creek,Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,45.653414,-123.8475386,5163,NA,NA,NA,NA,NA,1977-02-24,24,2,1977,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34487,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:45Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673511,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34486?seid=3653597,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,South Tillamook Bay; on Crown-Zellerbach Forest,Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,45.5005146,-123.8974368,2330,NA,NA,NA,NA,NA,1971-09-21,21,9,1971,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34486,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:50Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1702673492,830eb5d0-f762-11e1-a439-00145eb45e9a,http://arctos.database.museum/guid/UWBM:Mamm:34484?seid=3655692,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,vicinity of Tillamook,Oregon,PRESENT,NA,06fcbbf0-0562-11d8-b851-b8a03c50a862,45.4561154,-123.8437346,18520,NA,NA,NA,NA,NA,1969,NA,NA,1969,2437931,2437931,PRESERVED_SPECIMEN,UWBM,Mamm,UWBM:Mamm:34484,,unknown,2017-07-11T00:00:00Z,CC0_1_0,,Preparator(s): Murray L. Johnson,,,2024-02-05T03:17:35Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1638726707,6ce7290f-47f6-4046-8356-371f5b6749df,urn:catalog:CAS:MAM:32076,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,Camp Marwedel,California,PRESENT,NA,66522820-055c-11d8-b84e-b8a03c50a862,39.363527,-123.563539,NA,NA,NA,NA,NA,NA,1948,NA,NA,1948,2437931,2437931,PRESERVED_SPECIMEN,CAS,MAM,32076,,,NA,CC0_1_0,,William F. Taylor,,,2024-02-19T23:02:17Z,,
1257255101,41a910f3-db13-4520-a3b2-199edb4a32ea,urn:catalog:HSU:WildlifeMammals:3186,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,"Cedar Creek, Jedediah Smith State Park",California,PRESENT,NA,c10e9f64-38b0-4cb9-98d3-92b82cb7256a,41.78675,-124.07748,NA,NA,NA,NA,NA,NA,2014-06-26,26,6,2014,2437931,2437931,PRESERVED_SPECIMEN,HSU,WildlifeMammals,3186,,,NA,CC0_1_0,,"S., J. Brice & D. Tange Brown",,Native,2024-01-24T17:44:22Z,,COLLECTION_MATCH_NONE
1211846407,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:31368,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,,US,4 mi E of Gaston,Oregon,PRESENT,NA,ff418020-1d67-11d9-8435-b8a03c50a862,45.416667,-123.15,NA,NA,NA,NA,NA,NA,1961-04-02,2,4,1961,2437931,2437931,PRESERVED_SPECIMEN,ROM,Mammals,31368,679,,NA,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Clifton, PL",,,2024-01-25T00:17:21Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1145695268,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:126858?seid=1396659,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus longicaudus,,US,4 mi E Gaston,Oregon,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,45.4361231,-123.0570148,5301,NA,NA,NA,NA,NA,1958-07-22,22,7,1958,2437931,2437931,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:126858,Percy L. Clifton 560,Christopher J. Conroy,2003-04-09T00:00:00Z,CC0_1_0,,Collector(s): Percy L. Clifton,,,2024-01-29T11:40:22Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145695216,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:126859?seid=424970,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus longicaudus,,US,9 mi W Carlton,Oregon,PRESENT,NA,8edbbde0-055e-11d8-b850-b8a03c50a862,45.2941213,-123.3608196,12316,NA,NA,NA,NA,NA,1960-12-11,11,12,1960,2437931,2437931,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:126859,Percy L. Clifton 673,Christopher J. Conroy,2003-04-09T00:00:00Z,CC0_1_0,,Collector(s): Percy L. Clifton,,,2024-01-29T11:40:08Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145332180,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:44192?seid=910870,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus longicaudus,,US,5.75 MI NW CHESHIRE,Oregon,PRESENT,NA,939ed180-aa7b-11db-8edf-b8a03c50a862,44.2483302,-123.3672001,3895,NA,NA,NA,NA,NA,1965-08-28,28,8,1965,2437931,2437931,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:44192,,unknown,2005-02-15T00:00:00Z,CC0_1_0,,Collector(s): Chris Maser,,,2024-01-29T11:48:07Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145332178,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:44195?seid=1379562,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus silvicola,,US,4 MI SW TILLAMOOK,Oregon,PRESENT,NA,939ed180-aa7b-11db-8edf-b8a03c50a862,45.4151152,-123.9019352,5155,NA,NA,NA,NA,NA,1970-09-08,8,9,1970,2437931,2437931,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:44195,,unknown,2005-02-15T00:00:00Z,CC0_1_0,,Collector(s): D. Bake,,,2024-01-29T11:48:15Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145332175,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:44193?seid=296682,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus longicaudus,,US,7 MI NW ELMIRA,Oregon,PRESENT,NA,939ed180-aa7b-11db-8edf-b8a03c50a862,44.1372304,-123.4545002,5063,NA,NA,NA,NA,NA,1966-02-04,4,2,1966,2437931,2437931,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:44193,,unknown,2005-02-15T00:00:00Z,CC0_1_0,,Collector(s): W. H. Hammer,,,2024-01-29T11:48:01Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145332171,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:44194?seid=1223621,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus silvicola,,US,3 MI SW TILLAMOOK,Oregon,PRESENT,NA,939ed180-aa7b-11db-8edf-b8a03c50a862,45.4254152,-123.8873351,4778,NA,NA,NA,NA,NA,1970-08-21,21,8,1970,2437931,2437931,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:44194,,unknown,2005-02-15T00:00:00Z,CC0_1_0,,Collector(s): D. Bake,,,2024-01-29T11:48:11Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1065416992,7a25f7aa-03fb-4322-aaeb-66719e1a9527,e21fce65-5d15-468b-bc05-fd56700631f6,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,"True, 1890",US,Occidental,California,PRESENT,NA,493fe050-055d-11d8-b84f-b8a03c50a862,38.4075,-122.9472,NA,NA,NA,NA,NA,NA,1933-01-01,1,1,1933,2437931,2437931,PRESERVED_SPECIMEN,LACM,Mammals,3736,1906,,NA,CC0_1_0,,"Benson, S",,Native,2024-01-25T09:04:59Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1065416114,7a25f7aa-03fb-4322-aaeb-66719e1a9527,dfbaafa2-b0d9-485a-9829-8993587015b3,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,"True, 1890",US,"Big Bend, Mad River",California,PRESENT,NA,493fe050-055d-11d8-b84f-b8a03c50a862,40.6481,-123.8186,NA,NA,NA,NA,NA,NA,1913-05-04,4,5,1913,2437931,2437931,PRESERVED_SPECIMEN,LACM,Mammals,93533,5-413,,NA,CC0_1_0,,"Clay, C J",,Native,2024-01-25T09:04:59Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1065392993,7a25f7aa-03fb-4322-aaeb-66719e1a9527,a3465572-4a5d-46bb-a63b-b24d0f1bb238,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,"True, 1890",US,Carlotta,California,PRESENT,NA,493fe050-055d-11d8-b84f-b8a03c50a862,40.5375,-124.0594,NA,NA,NA,NA,NA,NA,,NA,NA,NA,2437931,2437931,PRESERVED_SPECIMEN,LACM,Mammals,93532,406-A,,NA,CC0_1_0,,"Clay, C J",,Native,2024-01-25T09:04:39Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1065385007,7a25f7aa-03fb-4322-aaeb-66719e1a9527,8de9025c-6061-4a98-8307-6fe07529bd98,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,"True, 1890",US,"Tillamook, ppl, Tillamook County vicinity of Tillamook",Oregon,PRESENT,NA,493fe050-055d-11d8-b84f-b8a03c50a862,45.4561154,-123.8437346,18520.37,NA,NA,NA,NA,NA,1976,NA,NA,1976,2437931,2437931,PRESERVED_SPECIMEN,LACM,Mammals,85687,MLJ 6018,,NA,CC0_1_0,,"Bake, Doug",,Native,2024-01-25T09:04:41Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
1065372857,7a25f7aa-03fb-4322-aaeb-66719e1a9527,6d98bd54-a284-4f9d-a1d7-37bf53c670e6,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,"True, 1890",US,Duncans Mills,California,PRESENT,NA,493fe050-055d-11d8-b84f-b8a03c50a862,38.4539,-123.0539,NA,NA,NA,NA,NA,NA,1933-01-01,1,1,1933,2437931,2437931,PRESERVED_SPECIMEN,LACM,Mammals,3735,1909,,NA,CC0_1_0,,"Benson, S",,Native,2024-01-25T09:04:29Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
1065349551,7a25f7aa-03fb-4322-aaeb-66719e1a9527,30ab75c9-4847-43ce-95bc-74c89e7d665a,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arborimus,Arborimus longicaudus,NA,SPECIES,"Arborimus longicaudus (True, 1890)",Arborimus longicaudus,"True, 1890",US,"Tillamook, ppl, Tillamook County Tillamook, 4 mi SW",Oregon,PRESENT,NA,493fe050-055d-11d8-b84f-b8a03c50a862,45.4151152,-123.9019352,5154.74,NA,NA,NA,NA,NA,1970-09,NA,9,1970,2437931,2437931,PRESERVED_SPECIMEN,LACM,Mammals,85686,MLJ 5171,,NA,CC0_1_0,,"Bake, Doug",,Native,2024-01-25T09:04:17Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
